player_extended_name;overall;position;age;height;weight;intl_rep;pace;dribbling;shooting;passing;defending;physicality;att_workrate;def_workrate
Muhamed Beši?;76;CDM;26;180;80;2;68.0;74.0;50.0;64.0;76.0;76.0;Med;High
Celso Ortíz;76;CDM;29;175;70;2;69.0;73.0;57.0;66.0;74.0;77.0;Med;High
Jasmin Kurti?;76;CM;29;186;88;2;68.0;72.0;69.0;74.0;72.0;81.0;Med;High
Leonardo Ponzio;76;CDM;36;174;71;2;56.0;70.0;60.0;71.0;76.0;74.0;Med;High
Darren Fletcher;76;CM;34;184;74;2;49.0;69.0;66.0;74.0;80.0;74.0;Med;High
Matthias Lehmann;76;CDM;35;179;75;2;37.0;69.0;65.0;75.0;73.0;75.0;Med;High
Scott Brown;76;CDM;33;175;74;2;70.0;72.0;59.0;70.0;70.0;82.0;Med;High
Alexis Ruano Delgado;76;CB;33;183;75;2;59.0;56.0;34.0;61.0;75.0;78.0;Med;High
Otávio Henrique Passos Santos;76;CDM;24;176;73;2;68.0;71.0;51.0;63.0;78.0;74.0;Med;High
Enzo Roco;75;CB;26;191;82;2;49.0;58.0;41.0;54.0;75.0;77.0;Med;High
Dimitrios Siovas;75;CB;30;192;83;2;39.0;62.0;44.0;55.0;76.0;83.0;Med;High
Luca Rigoni;75;CM;33;185;76;2;69.0;71.0;67.0;72.0;71.0;73.0;Med;High
Michael Dawson;75;CB;34;188;76;2;29.0;39.0;33.0;44.0;76.0;74.0;Med;High
Nicolás Spolli;75;CB;35;193;90;2;41.0;46.0;39.0;34.0;78.0;75.0;Med;High
Fernando Amorebieta;75;CB;33;191;83;2;31.0;49.0;47.0;54.0;74.0;83.0;Med;High
Marcos Angeleri;75;CB;35;182;76;2;65.0;56.0;46.0;56.0;74.0;79.0;Med;High
Giulio Donati;75;RB;28;178;76;2;73.0;67.0;49.0;63.0;76.0;79.0;Med;High
Panagiotis Tachtsidis;75;CDM;27;191;86;2;55.0;66.0;59.0;74.0;69.0;80.0;Med;High
Jonathan Schmid;74;RM;28;179;79;2;75.0;74.0;68.0;71.0;61.0;74.0;Med;High
Àngel Rangel Zaragoza;74;RB;35;178;82;2;50.0;72.0;59.0;71.0;79.0;72.0;Med;High
Alaixys Romao;74;CDM;34;180;74;2;51.0;68.0;55.0;66.0;73.0;76.0;Med;High
Glenn Whelan;74;CDM;34;180;80;2;42.0;67.0;63.0;70.0;74.0;73.0;Med;High
Osama Hawsawi;74;CB;34;185;75;2;71.0;57.0;57.0;53.0;72.0;80.0;Med;High
Neil Taylor;74;LB;29;175;75;2;72.0;70.0;39.0;67.0;75.0;68.0;Med;High
Manuel Pucciarelli;73;ST;27;174;63;2;84.0;79.0;71.0;64.0;31.0;65.0;Med;High
Vassilis Torosidis;73;RB;33;186;82;2;68.0;69.0;55.0;64.0;73.0;73.0;Med;High
Jonás Gutiérrez;73;CM;35;183;73;2;62.0;73.0;68.0;72.0;68.0;69.0;Med;High
John O'Shea;73;CB;37;190;84;2;33.0;54.0;33.0;56.0;75.0;65.0;Med;High
Timmy Simons;73;CDM;41;186;80;2;33.0;59.0;59.0;65.0;74.0;74.0;Med;High
Massimo Gobbi;73;LB;37;182;76;2;59.0;65.0;57.0;68.0;76.0;68.0;Med;High
Mehdi Lacen;73;CDM;34;176;60;2;56.0;71.0;58.0;72.0;67.0;72.0;Med;High
Jores Okore;73;CB;26;183;80;2;75.0;59.0;41.0;48.0;69.0;81.0;Med;High
Mohamed Diamé;73;CAM;31;184;80;2;73.0;77.0;70.0;67.0;73.0;77.0;Med;High
Edgar Prib;73;LM;28;180;77;2;77.0;73.0;67.0;71.0;62.0;70.0;Med;High
Fabián Rinaudo;73;CDM;31;175;78;2;72.0;72.0;61.0;66.0;71.0;75.0;Med;High
Manuel Marouan da Costa Senoussi;72;CB;32;192;84;2;57.0;53.0;47.0;45.0;70.0;79.0;Med;High
Manuel Iturra;72;CDM;34;174;73;2;61.0;67.0;45.0;64.0;69.0;71.0;Med;High
Vurnon Anita;72;RB;29;168;65;2;75.0;74.0;54.0;66.0;68.0;73.0;Med;High
Fabien Lemoine;72;CM;31;175;72;2;52.0;70.0;62.0;70.0;73.0;74.0;Med;High
Michele Canini;72;CB;33;187;84;2;68.0;51.0;37.0;47.0;72.0;74.0;Med;High
Landry Joel N'Guemo;72;CDM;32;173;70;2;71.0;71.0;53.0;67.0;70.0;76.0;Med;High
Daniele Dessena;71;CM;31;183;75;2;68.0;70.0;65.0;67.0;70.0;74.0;Med;High
Carlos Salcido;71;CB;38;176;80;2;44.0;64.0;57.0;67.0;68.0;75.0;Med;High
Florent Balmont;71;CM;38;168;72;2;47.0;70.0;64.0;71.0;70.0;69.0;Med;High
Avraam Papadopoulos;71;CB;33;184;84;2;49.0;59.0;53.0;58.0;69.0;80.0;Med;High
Matteo Brighi;70;CM;37;178;77;2;53.0;68.0;59.0;71.0;59.0;68.0;Med;High
Steven Taylor;69;CB;32;186;91;2;41.0;46.0;34.0;53.0;68.0;71.0;Med;High
Gabriel Agbonlahor;69;ST;31;180;79;2;77.0;68.0;70.0;60.0;37.0;63.0;Med;High
Tobias Levels;69;RB;31;185;80;2;65.0;56.0;43.0;57.0;70.0;77.0;Med;High
Cristian S?punaru;68;RB;34;187;81;2;61.0;66.0;67.0;64.0;69.0;78.0;Med;High
Rubén Castro Martín;81;ST;37;174;72;2;78.0;82.0;80.0;65.0;23.0;63.0;Med;Low
Kingsley Coman;79;RM;22;178;71;2;92.0;82.0;75.0;72.0;19.0;58.0;Med;Low
Hernâni Jorge Santos Fortes;78;RM;27;178;69;2;91.0;80.0;69.0;70.0;22.0;59.0;Med;Low
Sergi Darder Moll;78;CM;24;180;71;2;55.0;79.0;63.0;76.0;64.0;66.0;Med;Low
Gastón Ramírez;78;CAM;27;183;77;2;71.0;79.0;75.0;76.0;39.0;62.0;Med;Low
José Antonio Reyes Calderón;78;RM;35;176;79;2;72.0;79.0;72.0;79.0;28.0;60.0;Med;Low
Jefferson Farfán;78;RM;33;178;84;2;83.0;77.0;76.0;77.0;34.0;75.0;Med;Low
Teófilo Gutiérrez;78;ST;33;178;82;2;65.0;79.0;78.0;74.0;26.0;74.0;Med;Low
Alessandro Matri;76;ST;34;183;80;2;69.0;71.0;73.0;58.0;29.0;70.0;Med;Low
Mattia Destro;76;ST;27;178;72;2;75.0;74.0;74.0;59.0;24.0;67.0;Med;Low
Rachid Ghezzal;76;RW;26;182;65;2;76.0;79.0;72.0;75.0;29.0;61.0;Med;Low
Lucas Ocampos;76;LW;24;187;84;2;78.0;77.0;70.0;74.0;48.0;66.0;Med;Low
Jordan Ayew;76;ST;27;182;81;2;74.0;78.0;74.0;70.0;31.0;74.0;Med;Low
Ricardo Kishna;75;LW;23;183;77;2;83.0;82.0;66.0;68.0;29.0;58.0;Med;Low
Alessio Cerci;75;RW;31;180;78;2;83.0;78.0;71.0;73.0;33.0;62.0;Med;Low
Dmytro Chygrynskyi;75;CB;31;189;85;2;50.0;46.0;39.0;59.0;76.0;78.0;Med;Low
Sergio Floccari;75;ST;36;180;79;2;66.0;72.0;76.0;60.0;24.0;68.0;Med;Low
Abel Hernández;75;ST;28;185;73;2;85.0;74.0;72.0;58.0;29.0;71.0;Med;Low
Miloš Ninkovi?;75;CAM;33;180;76;2;72.0;75.0;71.0;73.0;52.0;66.0;Med;Low
Luciano Narsingh;75;RW;28;177;77;2;91.0;76.0;65.0;67.0;24.0;58.0;Med;Low
Adam Maher;74;CAM;25;175;76;2;72.0;76.0;69.0;75.0;52.0;54.0;Med;Low
Lacina Traoré;74;ST;28;203;87;2;68.0;64.0;73.0;51.0;34.0;75.0;Med;Low
Charlie Adam;74;CM;32;185;82;2;43.0;67.0;75.0;79.0;58.0;72.0;Med;Low
Goran Pandev;74;ST;35;184;75;2;59.0;79.0;73.0;71.0;38.0;58.0;Med;Low
Florian Grillitsch;74;CM;23;187;77;2;64.0;74.0;58.0;73.0;61.0;61.0;Med;Low
Sidney Sam;74;RM;30;174;71;2;71.0;77.0;74.0;70.0;33.0;58.0;Med;Low
Nicklas Bendtner;73;ST;30;193;84;2;68.0;69.0;70.0;66.0;35.0;74.0;Med;Low
Gianluca Caprari;73;CF;25;176;72;2;88.0;79.0;66.0;70.0;17.0;53.0;Med;Low
Kevin Lasagna;72;ST;26;186;80;2;85.0;71.0;66.0;48.0;20.0;64.0;Med;Low
Ikechukwu Uche;72;ST;34;172;70;2;74.0;70.0;73.0;58.0;30.0;66.0;Med;Low
Junior Hoilett;72;LM;28;173;70;2;91.0;76.0;69.0;64.0;29.0;64.0;Med;Low
Karim Ziani;70;LW;36;169;66;2;75.0;74.0;65.0;72.0;29.0;61.0;Med;Low
Óscar Scarione;70;CAM;33;179;71;2;67.0;71.0;69.0;70.0;36.0;59.0;Med;Low
Mike Havenaar;70;ST;31;195;92;2;57.0;64.0;65.0;51.0;24.0;71.0;Med;Low
Kenwyne Jones;69;ST;34;187;85;2;51.0;61.0;70.0;49.0;36.0;72.0;Med;Low
Ismael Blanco;69;ST;35;179;78;2;52.0;70.0;70.0;63.0;42.0;61.0;Med;Low
John Goossens;66;CAM;30;174;68;2;47.0;64.0;64.0;70.0;39.0;50.0;Med;Low
Mauro Rosales;65;CAM;37;173;75;2;54.0;67.0;59.0;67.0;42.0;49.0;Med;Low
Yasser Al Qahtani;64;ST;35;176;77;2;33.0;63.0;64.0;65.0;29.0;51.0;Med;Low
Bernardo Mota Carvalho e Silva;84;RM;24;173;64;2;81.0;89.0;72.0;81.0;45.0;61.0;Med;Med
Steven N'Zonzi;83;CDM;29;190;75;2;57.0;71.0;67.0;73.0;80.0;88.0;Med;Med
Tiémoué Bakayoko;82;CDM;24;185;77;2;73.0;74.0;49.0;70.0;81.0;83.0;Med;Med
Beñat Etxebarria Urkiaga;82;CM;31;175;72;2;58.0;75.0;75.0;84.0;66.0;74.0;Med;Med
Taison Barcellos Freda;82;LM;30;172;64;2;92.0;85.0;79.0;75.0;47.0;63.0;Med;Med
Marlos Romero Bonfim;82;RM;30;174;69;2;83.0;87.0;76.0;78.0;48.0;66.0;Med;Med
Luiz Frello Filho Jorge;81;CM;26;180;65;2;75.0;80.0;64.0;80.0;70.0;68.0;Med;Med
Sebastian Rudy;81;CM;28;180;74;2;71.0;80.0;67.0;80.0;74.0;67.0;Med;Med
Daniel Didavi;80;CAM;28;180;78;2;77.0;80.0;81.0;76.0;52.0;72.0;Med;Med
Nabil Bentaleb;80;CM;23;187;78;2;67.0;81.0;71.0;77.0;70.0;72.0;Med;Med
Leonardo Carrilho Baptistão;80;ST;26;181;72;2;79.0;79.0;77.0;69.0;28.0;64.0;Med;Med
Denis Suárez Fernández;80;CM;24;176;69;2;79.0;83.0;74.0;81.0;51.0;58.0;Med;Med
Valter Birsa;80;CAM;32;184;81;2;75.0;82.0;72.0;80.0;49.0;72.0;Med;Med
Daniel Wass;80;CM;29;181;74;2;75.0;79.0;73.0;80.0;66.0;71.0;Med;Med
Augusto Fernández;80;CM;32;178;74;2;69.0;79.0;70.0;77.0;68.0;75.0;Med;Med
Mikel San José Domínguez;80;CM;29;186;77;2;43.0;70.0;70.0;70.0;79.0;78.0;Med;Med
Nicola Sansone;79;ST;27;175;68;2;83.0;82.0;80.0;73.0;35.0;67.0;Med;Med
William Vainqueur;79;CDM;29;179;73;2;70.0;72.0;57.0;69.0;75.0;82.0;Med;Med
Marco Benassi;79;CM;24;184;80;2;68.0;77.0;70.0;76.0;72.0;77.0;Med;Med
Gareth Barry;79;CDM;37;183;78;2;32.0;69.0;65.0;79.0;78.0;76.0;Med;Med
Tomáš Rosický;79;CAM;38;179;72;2;73.0;82.0;70.0;79.0;43.0;63.0;Med;Med
Xabier Prieto Argarate;79;CM;35;186;76;2;48.0;75.0;75.0;84.0;46.0;58.0;Med;Med
Patrick Herrmann;79;RM;27;179;70;2;87.0;81.0;75.0;74.0;35.0;59.0;Med;Med
Emre Çolak;79;CAM;27;169;65;2;73.0;81.0;75.0;78.0;44.0;48.0;Med;Med
Abdoulaye Doucouré;78;CDM;25;182;69;2;66.0;76.0;71.0;73.0;74.0;81.0;Med;Med
James Ward-Prowse;78;CM;23;173;66;2;66.0;75.0;66.0;84.0;61.0;67.0;Med;Med
Steven Defour;78;CM;30;175;72;2;67.0;76.0;70.0;78.0;73.0;71.0;Med;Med
Márcio Rafael Ferreira de Souza;78;RB;33;172;68;2;72.0;76.0;47.0;73.0;76.0;65.0;Med;Med
Pedro Mosquera Parada;78;CDM;30;184;76;2;56.0;70.0;59.0;75.0;70.0;75.0;Med;Med
Thomas Mangani;78;CM;31;183;79;2;63.0;73.0;71.0;76.0;73.0;74.0;Med;Med
Adrián Ramos;78;ST;32;186;78;2;80.0;74.0;74.0;65.0;37.0;72.0;Med;Med
Eljero Elia;78;LW;31;179;77;2;90.0;84.0;71.0;69.0;31.0;67.0;Med;Med
Jesús Navas González;78;RM;32;170;60;2;88.0;81.0;65.0;73.0;28.0;50.0;Med;Med
Oscar Wendt;78;LB;32;181;82;2;78.0;77.0;63.0;77.0;76.0;70.0;Med;Med
Marvin Plattenhardt;78;LB;26;181;76;2;77.0;75.0;55.0;77.0;74.0;71.0;Med;Med
Daniel Caligiuri;78;RM;30;182;80;2;78.0;79.0;72.0;74.0;49.0;69.0;Med;Med
Yann M'Vila;78;CDM;28;182;82;2;75.0;72.0;60.0;74.0;74.0;78.0;Med;Med
Rúben Diogo da Silva Neves;77;CDM;21;180;75;2;66.0;73.0;68.0;78.0;72.0;71.0;Med;Med
Loïc Rémy;77;ST;31;185;80;2;76.0;73.0;76.0;65.0;33.0;69.0;Med;Med
Marcos Paulo Mesquita Lopes;77;RM;22;174;68;2;79.0;81.0;70.0;74.0;30.0;55.0;Med;Med
Mario Lemina;77;CM;25;184;85;2;78.0;79.0;66.0;76.0;66.0;75.0;Med;Med
Felipe Caicedo;77;ST;30;183;84;2;72.0;72.0;74.0;63.0;47.0;81.0;Med;Med
Rui Pedro da Rocha Fonte;77;ST;28;181;73;2;71.0;75.0;75.0;69.0;35.0;75.0;Med;Med
Makoto Hasebe;77;CDM;34;180;72;2;63.0;71.0;51.0;75.0;76.0;72.0;Med;Med
Max Gradel;77;CAM;30;177;70;2;85.0;80.0;73.0;71.0;44.0;60.0;Med;Med
Carlos Sánchez;77;CDM;32;182;82;2;67.0;70.0;58.0;70.0;74.0;84.0;Med;Med
Paul Verhaegh;77;RB;35;178;74;2;69.0;72.0;51.0;70.0;76.0;72.0;Med;Med
Kim Källström;77;CM;36;185;83;2;36.0;72.0;70.0;82.0;62.0;73.0;Med;Med
Ariclenes Da Silva Ferreira;77;ST;32;180;84;2;77.0;76.0;77.0;71.0;35.0;80.0;Med;Med
Allan Nyom;77;LB;30;188;81;2;75.0;67.0;47.0;63.0;78.0;83.0;Med;Med
Joe Allen;77;CM;28;168;62;2;62.0;77.0;63.0;73.0;70.0;70.0;Med;Med
Andrea Bertolacci;77;CM;27;178;75;2;74.0;78.0;69.0;76.0;66.0;72.0;Med;Med
Mirko Valdifiori;77;CDM;32;185;71;2;63.0;74.0;56.0;81.0;69.0;71.0;Med;Med
Kamil Grosicki;76;LM;30;180;78;2;85.0;76.0;73.0;73.0;34.0;61.0;Med;Med
Etienne Capoue;76;CM;30;190;87;2;58.0;73.0;70.0;70.0;74.0;76.0;Med;Med
Miralem Sulejmani;76;LM;29;178;73;2;84.0;79.0;72.0;71.0;32.0;56.0;Med;Med
Gregory van der Wiel;76;RB;30;183;69;2;79.0;75.0;64.0;71.0;73.0;75.0;Med;Med
James Morrison;76;CAM;32;178;64;2;65.0;77.0;75.0;76.0;58.0;66.0;Med;Med
Stéphane Sessègnon;76;CM;34;172;72;2;77.0;81.0;72.0;75.0;67.0;74.0;Med;Med
Aaron Hunt;76;CAM;32;183;73;2;70.0;77.0;73.0;74.0;39.0;64.0;Med;Med
Imanol Agirretxe Arruti;76;ST;31;187;77;2;43.0;72.0;76.0;61.0;46.0;65.0;Med;Med
Jesús Gámez Duarte;76;RB;33;182;77;2;66.0;67.0;51.0;63.0;78.0;81.0;Med;Med
Andy Delort;76;ST;26;182;82;2;76.0;73.0;77.0;67.0;26.0;76.0;Med;Med
Peter Pekarík;76;RB;31;176;70;2;74.0;74.0;39.0;66.0;73.0;69.0;Med;Med
Lazar Markovic;76;RM;24;175;65;2;90.0;82.0;65.0;68.0;41.0;54.0;Med;Med
Geoff Cameron;76;CDM;33;190;84;2;63.0;68.0;56.0;67.0;78.0;77.0;Med;Med
Mauricio Isla;76;RB;30;176;75;2;77.0;76.0;59.0;75.0;71.0;73.0;Med;Med
Wanderson do Carmo Carneiro;76;ST;32;180;75;2;72.0;76.0;78.0;73.0;21.0;62.0;Med;Med
Gaël Kakuta;76;LM;27;173;64;2;79.0;80.0;69.0;74.0;38.0;60.0;Med;Med
Tom Cleverley;76;CM;29;175;67;2;67.0;75.0;69.0;75.0;58.0;65.0;Med;Med
Tony Jantschke;76;RB;28;177;76;2;64.0;68.0;41.0;64.0;81.0;74.0;Med;Med
Admir Mehmedi;76;ST;27;183;78;2;76.0;78.0;76.0;71.0;39.0;71.0;Med;Med
Riccardo Meggiorini;76;ST;33;182;78;2;76.0;77.0;71.0;67.0;29.0;70.0;Med;Med
Tobias Strobl;76;CDM;28;188;77;2;61.0;60.0;49.0;64.0;77.0;79.0;Med;Med
Nicolás Castillo;76;ST;25;179;74;2;66.0;71.0;77.0;59.0;34.0;79.0;Med;Med
Gabriel Barbosa Almeida;76;ST;22;178;68;2;78.0;79.0;76.0;68.0;29.0;60.0;Med;Med
Dominik Kohr;76;CDM;24;183;75;2;66.0;72.0;58.0;65.0;73.0;77.0;Med;Med
Lazar Markovi?;76;RM;24;175;65;2;90.0;82.0;65.0;68.0;41.0;54.0;Med;Med
Juan Manuel Iturbe;76;RW;25;169;62;2;92.0;80.0;70.0;66.0;25.0;54.0;Med;Med
Darío Cvitanich;76;ST;34;174;72;2;68.0;73.0;75.0;67.0;33.0;70.0;Med;Med
Selçuk ?nan;76;CM;33;182;74;2;55.0;73.0;73.0;81.0;62.0;64.0;Med;Med
Giampaolo Pazzini;76;ST;34;180;77;2;66.0;71.0;71.0;56.0;26.0;66.0;Med;Med
Miloš Joji?;76;CM;26;177;79;2;73.0;77.0;74.0;77.0;50.0;68.0;Med;Med
Sebastián Cristóforo;76;CDM;25;175;68;2;64.0;68.0;54.0;67.0;74.0;72.0;Med;Med
Jakub Jankto;76;CM;22;184;74;2;82.0;76.0;68.0;74.0;63.0;67.0;Med;Med
Karl Toko-Ekambi;76;ST;26;183;70;2;74.0;75.0;74.0;64.0;21.0;66.0;Med;Med
Yannick Gerhardt;75;LB;24;184;81;2;69.0;74.0;69.0;75.0;70.0;75.0;Med;Med
Riechedly Bazoer;75;CM;21;184;74;2;75.0;77.0;63.0;72.0;62.0;75.0;Med;Med
Danilo Cataldi;75;CM;24;180;70;2;70.0;73.0;69.0;74.0;68.0;69.0;Med;Med
Ibrahim Amadou;75;CDM;25;184;81;2;75.0;67.0;51.0;62.0;73.0;80.0;Med;Med
Marten de Roon;75;CM;27;185;76;2;69.0;68.0;66.0;69.0;76.0;80.0;Med;Med
Garry Mendes Rodrigues;75;LM;27;173;70;2;87.0;76.0;68.0;70.0;46.0;66.0;Med;Med
Lucas Torreira;75;CM;22;168;64;2;77.0;77.0;55.0;72.0;66.0;69.0;Med;Med
Erik Pieters;75;LB;30;183;83;2;66.0;67.0;40.0;65.0;78.0;78.0;Med;Med
Eren Derdiyok;75;ST;30;191;92;2;41.0;67.0;76.0;66.0;28.0;71.0;Med;Med
Adrián López Alvarez;75;ST;30;183;73;2;66.0;80.0;73.0;67.0;27.0;63.0;Med;Med
Simone Missiroli;75;CM;32;191;77;2;67.0;72.0;66.0;72.0;66.0;66.0;Med;Med
Theodor Gebre Selassie;75;RB;31;181;71;2;77.0;74.0;49.0;68.0;72.0;72.0;Med;Med
Ádám Szalai;75;ST;30;193;90;2;48.0;70.0;74.0;60.0;38.0;78.0;Med;Med
Andrea Poli;75;CM;29;182;77;2;76.0;77.0;62.0;75.0;60.0;69.0;Med;Med
Stijn Schaars;75;CDM;34;177;70;2;34.0;69.0;67.0;78.0;68.0;67.0;Med;Med
Rio Mavuba;75;CDM;34;172;72;2;60.0;69.0;52.0;70.0;74.0;74.0;Med;Med
Sylvain Marveaux;75;CAM;32;172;66;2;71.0;76.0;71.0;76.0;52.0;63.0;Med;Med
Ashley Young;75;RB;33;175;65;2;77.0;78.0;69.0;77.0;65.0;61.0;Med;Med
Etienne Didot;75;CM;35;178;65;2;40.0;71.0;63.0;78.0;71.0;70.0;Med;Med
Hamit Alt?ntop;75;CDM;35;183;82;2;51.0;76.0;70.0;77.0;69.0;69.0;Med;Med
Roberto Trashorras Gayoso;75;CDM;37;179;71;2;36.0;66.0;65.0;77.0;68.0;70.0;Med;Med
Sebastian Larsson;75;CM;33;178;70;2;55.0;74.0;76.0;80.0;62.0;73.0;Med;Med
Roberto Inglese;75;ST;26;186;85;2;59.0;68.0;75.0;49.0;21.0;72.0;Med;Med
Danilo D'Ambrosio;75;RB;30;180;75;2;75.0;71.0;57.0;65.0;75.0;73.0;Med;Med
Remo Freuler;75;CM;26;181;77;2;69.0;73.0;65.0;74.0;60.0;67.0;Med;Med
Sandro R. G. Cordeiro;75;CDM;29;187;75;2;72.0;68.0;69.0;68.0;74.0;80.0;Med;Med
Philipp Bargfrede;75;CDM;29;174;71;2;66.0;69.0;57.0;69.0;74.0;72.0;Med;Med
Christian Clemens;75;RM;27;179;79;2;81.0;74.0;70.0;72.0;41.0;67.0;Med;Med
Matthias Ostrzolek;74;LB;28;178;72;2;75.0;72.0;46.0;64.0;72.0;70.0;Med;Med
Yoan Gouffran;74;LM;32;176;76;2;73.0;76.0;72.0;70.0;51.0;70.0;Med;Med
Leandro Romagnoli;74;CAM;37;172;68;2;56.0;76.0;68.0;76.0;35.0;57.0;Med;Med
Zdravko Kuzmanovi?;74;CM;31;186;80;2;44.0;68.0;68.0;74.0;70.0;72.0;Med;Med
Urby Emanuelson;74;CM;32;176;68;2;81.0;79.0;65.0;73.0;69.0;65.0;Med;Med
Chinedu Obasi;74;ST;32;188;79;2;70.0;76.0;73.0;67.0;40.0;68.0;Med;Med
Dennis Aogo;74;LB;31;184;85;2;68.0;73.0;56.0;74.0;73.0;75.0;Med;Med
Peter Crouch;74;ST;37;201;84;2;33.0;67.0;75.0;68.0;32.0;69.0;Med;Med
Fernando Navarro Corbacho;74;LB;36;177;68;2;58.0;67.0;50.0;66.0;78.0;73.0;Med;Med
Benjamin Nivet;74;CAM;41;178;75;2;52.0;72.0;74.0;76.0;55.0;60.0;Med;Med
Alberto Costa;74;CM;33;176;75;2;63.0;73.0;68.0;75.0;68.0;64.0;Med;Med
Shin Wook Kim;74;ST;30;197;97;2;51.0;65.0;75.0;62.0;46.0;82.0;Med;Med
Takashi Usami;74;LM;26;178;69;2;77.0;77.0;68.0;71.0;30.0;43.0;Med;Med
Federico Peluso;74;LB;34;188;82;2;64.0;60.0;50.0;59.0;80.0;72.0;Med;Med
Pablo Hernández Dominguez;74;CAM;33;173;72;2;71.0;78.0;70.0;73.0;42.0;58.0;Med;Med
Ki Hun Yeom;74;ST;35;182;78;2;69.0;72.0;71.0;77.0;36.0;72.0;Med;Med
Romain Danzé;73;RB;32;184;73;2;66.0;70.0;59.0;71.0;72.0;71.0;Med;Med
Kévin Monnet-Paquet;73;LW;30;184;81;2;83.0;73.0;70.0;70.0;45.0;73.0;Med;Med
Kengo Nakamura;73;CAM;37;175;66;2;54.0;74.0;73.0;77.0;64.0;63.0;Med;Med
Daniel Ciofani;73;ST;33;190;82;2;65.0;57.0;73.0;40.0;24.0;72.0;Med;Med
Mikael Lustig;73;RB;31;189;78;2;58.0;67.0;53.0;66.0;76.0;73.0;Med;Med
Martin Kelly;73;RB;28;191;77;2;58.0;63.0;44.0;61.0;74.0;76.0;Med;Med
Vladimir Bystrov;73;RW;34;177;73;2;89.0;74.0;68.0;66.0;54.0;67.0;Med;Med
Stewart Downing;73;LM;34;180;64;2;69.0;74.0;69.0;73.0;39.0;59.0;Med;Med
Alessandro Rosina;73;RW;34;170;69;2;76.0;77.0;68.0;72.0;24.0;46.0;Med;Med
Lukas Hinterseer;73;ST;27;192;86;2;66.0;68.0;71.0;62.0;33.0;72.0;Med;Med
Diego Contento;73;LB;28;177;75;2;70.0;70.0;46.0;65.0;73.0;68.0;Med;Med
Alexander Esswein;73;RM;28;183;85;2;89.0;72.0;72.0;65.0;31.0;75.0;Med;Med
Maciej Rybus;72;LB;29;173;75;2;77.0;74.0;69.0;72.0;66.0;69.0;Med;Med
Jan Morávek;72;CM;28;180;75;2;58.0;74.0;69.0;73.0;54.0;62.0;Med;Med
Steven Fletcher;72;ST;31;186;76;2;66.0;69.0;71.0;58.0;30.0;70.0;Med;Med
Sami Allagui;72;RM;32;177;77;2;74.0;75.0;72.0;66.0;27.0;64.0;Med;Med
Mattia Cassani;72;LB;35;184;75;2;74.0;67.0;57.0;65.0;71.0;71.0;Med;Med
Germán Denis;72;ST;37;184;89;2;37.0;62.0;75.0;61.0;28.0;68.0;Med;Med
Henri Bedimo;72;LB;34;180;80;2;68.0;69.0;58.0;68.0;69.0;74.0;Med;Med
Gojko Ka?ar;72;CDM;31;185;84;2;43.0;65.0;65.0;67.0;71.0;77.0;Med;Med
Benjamin Corgnet;72;CAM;31;179;75;2;66.0;70.0;71.0;71.0;52.0;63.0;Med;Med
Ahmed Elmohamady;72;RB;31;182;78;2;77.0;72.0;64.0;72.0;66.0;74.0;Med;Med
Slobodan Medojevi?;71;CDM;27;182;77;2;66.0;65.0;47.0;63.0;71.0;74.0;Med;Med
Slobodan Medojevic;71;CDM;27;182;77;2;66.0;65.0;47.0;63.0;71.0;74.0;Med;Med
Jan Rosenthal;71;CF;32;186;77;2;65.0;72.0;68.0;69.0;37.0;63.0;Med;Med
Alan Hutton;71;RB;33;185;73;2;72.0;66.0;48.0;62.0;70.0;81.0;Med;Med
Fahid Ben Khalfallah;71;LW;35;170;72;2;71.0;76.0;67.0;70.0;38.0;60.0;Med;Med
Edson Braafheid;71;LB;35;180;76;2;67.0;67.0;44.0;66.0;71.0;71.0;Med;Med
Artur Sobiech;71;ST;28;185;81;2;71.0;66.0;70.0;56.0;36.0;72.0;Med;Med
Julian Schuster;70;CDM;33;189;80;2;33.0;62.0;62.0;70.0;66.0;70.0;Med;Med
Zoltán Stieber;70;LM;29;175;67;2;70.0;73.0;66.0;67.0;31.0;54.0;Med;Med
Franco Zuculini;70;CM;28;176;68;2;68.0;70.0;57.0;68.0;64.0;66.0;Med;Med
Youssouf Hadji;70;ST;38;183;78;2;54.0;66.0;69.0;68.0;32.0;68.0;Med;Med
Benoît Assou-Ekotto;70;LB;34;178;70;2;69.0;71.0;55.0;69.0;68.0;71.0;Med;Med
Antonio Nocerino;70;CDM;33;175;75;2;56.0;69.0;67.0;70.0;66.0;68.0;Med;Med
François Clerc;70;RB;35;186;77;2;62.0;66.0;51.0;68.0;71.0;71.0;Med;Med
Markus Steinhöfer;70;RB;32;175;69;2;67.0;70.0;60.0;67.0;67.0;66.0;Med;Med
R?zvan Ra?;69;LB;37;178;72;2;67.0;61.0;54.0;70.0;72.0;61.0;Med;Med
Souleymane Camara;69;ST;35;174;75;2;54.0;70.0;72.0;67.0;52.0;59.0;Med;Med
Gaël Danic;69;LM;36;176;65;2;61.0;71.0;63.0;69.0;34.0;63.0;Med;Med
Gaëtan Charbonnier;68;CAM;29;188;80;2;42.0;69.0;72.0;63.0;35.0;64.0;Med;Med
Jay Bothroyd;68;ST;36;190;89;2;46.0;66.0;68.0;63.0;25.0;74.0;Med;Med
